timestamp,sensor_id,flow_rate,pressure,temperature_C,pump_status,anomaly_type
2025-06-03 06:50:00,S2,27.53,1.38,30.4,Yes,None
2025-06-03 06:51:00,S1,16.94,1.73,36.0,Yes,None
2025-06-03 06:52:00,S2,4.87,2.89,34.5,Yes,None
2025-06-03 06:53:00,S1,23.87,1.66,26.8,Yes,None
2025-06-03 06:54:00,S5,27.47,3.63,31.6,Yes,None
2025-06-03 06:55:00,S4,5.34,2.62,37.6,Yes,None
2025-06-03 06:56:00,S1,24.58,1.44,32.1,Yes,None
2025-06-03 06:57:00,S5,28.02,2.34,37.7,Yes,None
2025-06-03 06:58:00,S4,28.17,1.94,38.0,Yes,None
2025-06-03 06:59:00,S3,27.45,1.78,28.3,Yes,None
2025-06-03 07:00:00,S1,16.53,0.78,30.8,Yes,None
2025-06-03 07:01:00,S1,10.88,3.1,34.6,Yes,None
2025-06-03 07:02:00,S3,0.52,2.05,25.8,Yes,None
2025-06-03 07:03:00,S3,2.11,4.88,31.1,Yes,None
2025-06-03 07:04:00,S1,13.04,3.99,34.2,Yes,None
2025-06-03 07:05:00,S3,12.16,4.63,29.5,Yes,None
2025-06-03 07:06:00,S2,5.79,3.72,34.4,Yes,None
2025-06-03 07:07:00,S4,12.05,2.42,29.6,Yes,None
2025-06-03 07:08:00,S4,5.49,3.32,29.6,Yes,None
2025-06-03 07:09:00,S4,25.51,2.7,35.0,Yes,None
2025-06-03 07:10:00,S2,9.16,3.34,37.5,Yes,None
2025-06-03 07:11:00,S3,18.08,3.89,29.2,Yes,None
2025-06-03 07:12:00,S5,15.23,3.6,27.2,Yes,None
2025-06-03 07:13:00,S3,1.84,3.01,31.9,Yes,None
2025-06-03 07:14:00,S1,28.28,3.07,33.9,Yes,None
2025-06-03 07:15:00,S4,15.96,3.22,29.1,Yes,None
2025-06-03 07:16:00,S3,9.95,4.11,38.6,Yes,None
2025-06-03 07:17:00,S5,5.0,2.51,31.4,Yes,None
2025-06-03 07:18:00,S1,10.35,2.74,29.1,Yes,None
2025-06-03 07:19:00,S2,0.91,2.49,39.7,Yes,None
2025-06-03 07:20:00,S2,11.1,3.14,37.1,Yes,None
2025-06-03 07:21:00,S5,16.09,3.64,29.1,Yes,None
2025-06-03 07:22:00,S1,26.19,3.3,36.3,Yes,None
2025-06-03 07:23:00,S4,20.72,2.94,29.4,Yes,None
2025-06-03 07:24:00,S3,3.61,4.07,35.1,Yes,None
2025-06-03 07:25:00,S1,4.69,2.21,39.1,Yes,None
2025-06-03 07:26:00,S2,13.02,1.5,27.2,Yes,None
2025-06-03 07:27:00,S5,6.11,3.32,29.8,Yes,None
2025-06-03 07:28:00,S5,1.13,2.96,29.9,Yes,None
2025-06-03 07:29:00,S3,24.21,2.83,33.1,Yes,None
2025-06-03 07:30:00,S5,0.88,1.68,33.9,Yes,None
2025-06-03 07:31:00,S5,24.97,3.2,31.6,Yes,None
2025-06-03 07:32:00,S1,4.58,4.8,25.3,Yes,None
2025-06-03 07:33:00,S4,29.25,1.67,27.1,Yes,None
2025-06-03 07:34:00,S3,18.24,2.84,28.5,Yes,None
2025-06-03 07:35:00,S1,22.13,3.08,34.2,Yes,None
2025-06-03 07:36:00,S4,3.58,2.56,26.4,Yes,None
2025-06-03 07:37:00,S1,25.9,3.16,28.3,Yes,None
2025-06-03 07:38:00,S1,25.22,2.55,27.5,Yes,None
2025-06-03 07:39:00,S5,19.69,3.15,33.4,Yes,None
2025-06-03 07:40:00,S4,15.22,2.75,36.5,Yes,None
2025-06-03 07:41:00,S3,21.73,2.46,32.6,Yes,None
2025-06-03 07:42:00,S3,0.48,2.92,40.0,No,Pump Malfunction
2025-06-03 07:43:00,S4,17.9,3.48,32.6,Yes,None
2025-06-03 07:44:00,S5,25.47,1.44,31.6,Yes,None
2025-06-03 07:45:00,S2,10.9,3.69,28.9,Yes,None
2025-06-03 07:46:00,S1,3.52,2.27,32.8,Yes,None
2025-06-03 07:47:00,S5,12.8,3.62,28.7,Yes,None
2025-06-03 07:48:00,S4,21.9,2.33,28.1,Yes,None
2025-06-03 07:49:00,S1,3.49,3.71,28.0,Yes,None
2025-06-03 07:50:00,S3,6.42,2.95,31.1,Yes,None
2025-06-03 07:51:00,S2,4.68,2.07,30.0,Yes,None
2025-06-03 07:52:00,S3,23.97,2.56,42.6,Yes,None
2025-06-03 07:53:00,S4,2.17,4.19,32.8,Yes,None
2025-06-03 07:54:00,S1,20.69,3.05,32.8,Yes,None
2025-06-03 07:55:00,S4,11.18,2.54,29.8,Yes,None
2025-06-03 07:56:00,S1,22.75,4.14,44.3,Yes,None
2025-06-03 07:57:00,S5,28.94,3.86,28.3,Yes,None
2025-06-03 07:58:00,S2,3.7,2.16,30.1,Yes,None
2025-06-03 07:59:00,S5,9.64,2.8,36.0,Yes,None
2025-06-03 08:00:00,S5,24.36,1.24,32.8,Yes,None
2025-06-03 08:01:00,S4,8.2,3.87,26.9,Yes,None
2025-06-03 08:02:00,S2,6.69,3.0,32.1,Yes,None
2025-06-03 08:03:00,S1,24.81,3.67,34.7,Yes,None
2025-06-03 08:04:00,S1,29.62,1.07,34.0,Yes,None
2025-06-03 08:05:00,S3,16.84,2.72,34.6,Yes,None
2025-06-03 08:06:00,S1,8.56,3.17,40.7,Yes,None
2025-06-03 08:07:00,S4,12.14,0.88,33.1,Yes,None
2025-06-03 08:08:00,S5,5.35,3.66,35.2,Yes,None
2025-06-03 08:09:00,S5,22.93,2.68,22.3,Yes,None
2025-06-03 08:10:00,S5,23.27,1.25,39.5,Yes,None
2025-06-03 08:11:00,S2,26.29,2.49,32.3,Yes,None
2025-06-03 08:12:00,S1,1.09,3.46,28.5,Yes,None
2025-06-03 08:13:00,S4,16.99,2.09,31.2,Yes,None
2025-06-03 08:14:00,S2,6.66,2.95,34.7,Yes,None
2025-06-03 08:15:00,S3,10.42,2.57,36.1,Yes,None
2025-06-03 08:16:00,S4,23.61,1.01,31.6,Yes,None
2025-06-03 08:17:00,S4,6.0,3.62,34.4,Yes,None
2025-06-03 08:18:00,S4,19.26,3.81,30.9,Yes,None
2025-06-03 08:19:00,S5,19.74,4.15,34.0,Yes,None
2025-06-03 08:20:00,S4,28.64,3.01,32.8,Yes,None
2025-06-03 08:21:00,S1,23.32,3.48,33.2,Yes,None
2025-06-03 08:22:00,S4,24.17,1.39,30.8,Yes,None
2025-06-03 08:23:00,S5,16.09,3.24,33.6,Yes,None
2025-06-03 08:24:00,S4,5.85,2.68,28.7,Yes,None
2025-06-03 08:25:00,S3,12.94,2.92,32.8,Yes,None
2025-06-03 08:26:00,S3,16.62,1.88,29.5,Yes,None
2025-06-03 08:27:00,S5,20.45,4.12,28.0,Yes,None
2025-06-03 08:28:00,S1,18.35,1.35,29.2,Yes,None
2025-06-03 08:29:00,S1,12.0,3.27,31.2,Yes,None
2025-06-03 08:30:00,S2,8.18,2.08,29.9,Yes,None
2025-06-03 08:31:00,S5,5.3,5.12,33.6,Yes,Sensor Failure
2025-06-03 08:32:00,S4,20.91,3.7,32.3,Yes,None
2025-06-03 08:33:00,S5,19.47,2.97,36.1,Yes,None
2025-06-03 08:34:00,S2,20.71,1.97,31.7,Yes,None
2025-06-03 08:35:00,S5,11.36,3.89,32.7,Yes,None
2025-06-03 08:36:00,S5,8.09,0.5,39.5,Yes,None
2025-06-03 08:37:00,S2,22.86,3.38,30.2,Yes,None
2025-06-03 08:38:00,S1,23.28,3.51,30.9,Yes,None
2025-06-03 08:39:00,S4,13.83,3.45,36.8,Yes,None
2025-06-03 08:40:00,S2,18.47,3.84,28.2,Yes,None
2025-06-03 08:41:00,S3,11.39,2.44,37.3,Yes,None
2025-06-03 08:42:00,S1,21.15,3.55,31.1,Yes,None
2025-06-03 08:43:00,S3,25.12,2.33,28.7,Yes,None
2025-06-03 08:44:00,S1,20.74,2.17,35.6,Yes,None
2025-06-03 08:45:00,S4,15.52,1.97,31.0,Yes,None
2025-06-03 08:46:00,S4,13.92,2.75,39.3,Yes,None
2025-06-03 08:47:00,S5,19.38,4.11,32.3,Yes,None
2025-06-03 08:48:00,S3,20.49,4.72,32.3,Yes,None
2025-06-03 08:49:00,S1,16.89,2.73,29.7,Yes,None
2025-06-03 08:50:00,S4,18.86,2.36,31.4,Yes,None
2025-06-03 08:51:00,S2,3.17,4.33,30.9,Yes,None
2025-06-03 08:52:00,S4,28.57,3.43,37.3,Yes,None
2025-06-03 08:53:00,S2,23.79,3.03,33.2,Yes,None
2025-06-03 08:54:00,S1,11.41,1.89,34.8,Yes,None
2025-06-03 08:55:00,S4,17.02,4.43,32.4,Yes,None
2025-06-03 08:56:00,S4,1.71,3.09,30.4,Yes,None
2025-06-03 08:57:00,S1,1.52,3.0,33.5,Yes,None
2025-06-03 08:58:00,S4,7.75,3.54,38.4,Yes,None
2025-06-03 08:59:00,S2,20.78,3.02,27.8,Yes,None
2025-06-03 09:00:00,S4,25.61,4.47,33.7,Yes,None
2025-06-03 09:01:00,S3,16.91,4.01,38.0,Yes,None
2025-06-03 09:02:00,S5,16.1,2.44,28.7,Yes,None
2025-06-03 09:03:00,S2,12.25,3.09,35.7,Yes,None
2025-06-03 09:04:00,S3,5.1,2.41,35.7,Yes,None
2025-06-03 09:05:00,S1,3.82,4.89,26.8,Yes,None
2025-06-03 09:06:00,S2,22.89,2.28,36.4,Yes,None
2025-06-03 09:07:00,S5,27.85,2.88,29.6,Yes,None
2025-06-03 09:08:00,S5,13.91,3.36,33.4,Yes,None
2025-06-03 09:09:00,S1,19.89,3.51,36.1,Yes,None
2025-06-03 09:10:00,S1,27.46,3.67,36.8,Yes,None
2025-06-03 09:11:00,S2,2.98,3.8,25.9,Yes,None
2025-06-03 09:12:00,S4,23.18,3.69,39.2,Yes,None
2025-06-03 09:13:00,S1,18.62,2.57,37.7,Yes,None
2025-06-03 09:14:00,S4,18.08,2.45,36.2,Yes,None
2025-06-03 09:15:00,S3,8.99,3.04,33.4,Yes,None
2025-06-03 09:16:00,S5,20.61,2.45,30.3,Yes,None
2025-06-03 09:17:00,S4,23.91,2.34,27.7,Yes,None
2025-06-03 09:18:00,S5,3.65,2.58,25.5,Yes,None
2025-06-03 09:19:00,S4,16.15,5.1,34.6,Yes,Sensor Failure
2025-06-03 09:20:00,S3,3.31,4.54,36.2,Yes,None
2025-06-03 09:21:00,S1,26.22,2.76,31.7,Yes,None
2025-06-03 09:22:00,S3,15.38,0.93,30.2,Yes,None
2025-06-03 09:23:00,S1,24.3,2.41,32.3,Yes,None
2025-06-03 09:24:00,S1,11.23,3.88,29.4,Yes,None
2025-06-03 09:25:00,S5,4.01,1.43,32.1,Yes,None
2025-06-03 09:26:00,S3,1.53,3.6,29.2,Yes,None
2025-06-03 09:27:00,S4,8.66,3.54,34.4,Yes,None
2025-06-03 09:28:00,S3,7.55,3.02,37.0,Yes,None
2025-06-03 09:29:00,S5,16.94,2.96,34.0,Yes,None
2025-06-03 09:30:00,S1,0.95,2.1,31.7,Yes,None
2025-06-03 09:31:00,S5,15.76,3.7,36.0,Yes,None
2025-06-03 09:32:00,S2,11.94,3.31,32.1,Yes,None
2025-06-03 09:33:00,S2,17.44,2.52,35.8,Yes,None
2025-06-03 09:34:00,S4,21.16,2.21,29.5,Yes,None
2025-06-03 09:35:00,S5,19.13,1.81,30.0,Yes,None
2025-06-03 09:36:00,S4,29.54,3.37,28.0,Yes,None
2025-06-03 09:37:00,S4,4.41,2.8,30.1,Yes,None
2025-06-03 09:38:00,S2,13.06,2.81,35.9,Yes,None
2025-06-03 09:39:00,S4,12.92,1.44,28.5,Yes,None
2025-06-03 09:40:00,S2,12.69,1.9,22.8,Yes,None
2025-06-03 09:41:00,S1,20.01,1.8,30.3,Yes,None
2025-06-03 09:42:00,S5,14.85,3.77,27.3,Yes,None
2025-06-03 09:43:00,S4,15.67,3.17,30.0,Yes,None
2025-06-03 09:44:00,S2,13.14,2.72,40.4,Yes,None
2025-06-03 09:45:00,S3,29.75,4.11,28.4,Yes,None
2025-06-03 09:46:00,S4,27.85,3.96,34.5,Yes,None
2025-06-03 09:47:00,S1,9.44,4.11,31.7,Yes,None
2025-06-03 09:48:00,S1,3.61,2.76,33.5,Yes,None
2025-06-03 09:49:00,S3,25.24,1.59,30.0,Yes,None
2025-06-03 09:50:00,S2,29.92,4.71,36.6,Yes,None
2025-06-03 09:51:00,S4,8.99,3.52,33.7,Yes,None
2025-06-03 09:52:00,S2,10.93,3.54,33.8,Yes,None
2025-06-03 09:53:00,S1,28.27,3.68,32.4,Yes,None
2025-06-03 09:54:00,S2,21.42,5.76,37.0,Yes,Sensor Failure
2025-06-03 09:55:00,S1,9.08,2.9,34.2,Yes,None
2025-06-03 09:56:00,S2,17.56,4.44,33.5,Yes,None
2025-06-03 09:57:00,S3,28.34,2.15,34.6,Yes,None
2025-06-03 09:58:00,S5,24.41,3.82,25.0,Yes,None
2025-06-03 09:59:00,S3,22.33,4.78,32.8,Yes,None
2025-06-03 10:00:00,S3,22.19,2.95,31.7,Yes,None
2025-06-03 10:01:00,S5,5.59,1.08,36.7,Yes,None
2025-06-03 10:02:00,S5,24.79,3.57,29.2,Yes,None
2025-06-03 10:03:00,S4,8.5,2.78,32.8,Yes,None
2025-06-03 10:04:00,S4,27.93,3.84,39.7,Yes,None
2025-06-03 10:05:00,S3,11.13,2.53,31.9,Yes,None
2025-06-03 10:06:00,S3,25.77,5.39,26.7,Yes,Sensor Failure
2025-06-03 10:07:00,S1,8.21,3.11,40.7,Yes,None
2025-06-03 10:08:00,S1,15.58,3.79,29.1,Yes,None
2025-06-03 10:09:00,S4,3.47,2.0,27.8,Yes,None
2025-06-03 10:10:00,S4,19.91,1.82,28.0,Yes,None
2025-06-03 10:11:00,S1,25.13,1.7,34.9,Yes,None
2025-06-03 10:12:00,S1,21.64,1.71,37.2,Yes,None
2025-06-03 10:13:00,S2,15.84,3.68,39.0,Yes,None
2025-06-03 10:14:00,S2,1.64,2.4,32.1,Yes,None
2025-06-03 10:15:00,S1,28.02,1.73,28.1,Yes,None
2025-06-03 10:16:00,S2,21.25,2.3,29.7,Yes,None
2025-06-03 10:17:00,S5,22.45,3.7,32.1,Yes,None
2025-06-03 10:18:00,S4,23.9,3.68,31.9,Yes,None
2025-06-03 10:19:00,S4,22.51,4.0,37.2,Yes,None
2025-06-03 10:20:00,S1,13.4,2.72,26.7,Yes,None
2025-06-03 10:21:00,S3,22.09,5.0,27.5,Yes,None
2025-06-03 10:22:00,S1,18.86,4.08,30.8,Yes,None
2025-06-03 10:23:00,S2,25.66,1.83,33.5,Yes,None
2025-06-03 10:24:00,S3,24.13,3.81,30.2,Yes,None
2025-06-03 10:25:00,S2,1.53,3.02,29.9,Yes,None
2025-06-03 10:26:00,S5,11.55,2.83,36.7,Yes,None
2025-06-03 10:27:00,S2,1.33,3.01,33.9,Yes,None
2025-06-03 10:28:00,S5,3.33,2.33,28.1,Yes,None
2025-06-03 10:29:00,S5,18.16,4.01,30.0,Yes,None
2025-06-03 10:30:00,S2,26.25,2.42,34.1,Yes,None
2025-06-03 10:31:00,S2,3.86,2.44,27.0,Yes,None
2025-06-03 10:32:00,S5,13.7,3.76,34.0,Yes,None
2025-06-03 10:33:00,S3,27.35,5.17,30.6,Yes,Sensor Failure
2025-06-03 10:34:00,S5,24.48,2.5,33.5,Yes,None
2025-06-03 10:35:00,S4,15.73,1.75,32.5,Yes,None
2025-06-03 10:36:00,S5,23.22,4.14,27.5,Yes,None
2025-06-03 10:37:00,S3,15.82,3.2,29.5,Yes,None
2025-06-03 10:38:00,S4,5.0,3.5,37.8,Yes,None
2025-06-03 10:39:00,S1,4.0,3.03,41.5,Yes,None
2025-06-03 10:40:00,S1,5.89,3.59,25.0,Yes,None
2025-06-03 10:41:00,S3,10.72,3.36,36.2,Yes,None
2025-06-03 10:42:00,S5,27.94,2.48,33.2,Yes,None
2025-06-03 10:43:00,S2,24.05,3.7,40.3,Yes,None
2025-06-03 10:44:00,S3,13.15,3.5,29.8,Yes,None
2025-06-03 10:45:00,S4,14.94,2.63,35.6,Yes,None
2025-06-03 10:46:00,S4,8.19,2.83,30.8,Yes,None
2025-06-03 10:47:00,S1,21.22,2.21,37.1,Yes,None
2025-06-03 10:48:00,S4,24.14,3.46,41.2,Yes,None
2025-06-03 10:49:00,S3,7.4,3.47,32.9,Yes,None
2025-06-03 10:50:00,S4,1.54,2.96,27.4,Yes,None
2025-06-03 10:51:00,S3,18.83,1.86,37.7,Yes,None
2025-06-03 10:52:00,S2,17.01,0.98,34.3,Yes,None
2025-06-03 10:53:00,S1,12.24,2.77,33.5,Yes,None
2025-06-03 10:54:00,S4,19.42,3.24,38.3,Yes,None
2025-06-03 10:55:00,S3,16.65,3.64,27.4,Yes,None
2025-06-03 10:56:00,S5,7.74,4.13,29.1,Yes,None
2025-06-03 10:57:00,S1,12.11,2.64,34.4,Yes,None
2025-06-03 10:58:00,S2,13.01,1.42,29.0,Yes,None
2025-06-03 10:59:00,S3,26.44,2.49,30.7,Yes,None
2025-06-03 11:00:00,S2,28.84,5.18,37.1,Yes,Sensor Failure
2025-06-03 11:01:00,S2,26.82,4.64,33.7,Yes,None
2025-06-03 11:02:00,S4,21.66,3.43,27.3,Yes,None
2025-06-03 11:03:00,S4,17.67,2.57,33.6,Yes,None
2025-06-03 11:04:00,S3,20.77,2.91,37.0,Yes,None
2025-06-03 11:05:00,S5,28.19,4.71,32.7,Yes,None
2025-06-03 11:06:00,S3,7.72,3.21,35.5,Yes,None
2025-06-03 11:07:00,S5,16.19,2.62,29.9,Yes,None
2025-06-03 11:08:00,S2,20.78,4.33,33.0,Yes,None
2025-06-03 11:09:00,S1,20.47,1.05,25.7,Yes,None
2025-06-03 11:10:00,S3,7.79,2.0,34.5,Yes,None
2025-06-03 11:11:00,S3,17.73,2.2,33.4,Yes,None
2025-06-03 11:12:00,S5,23.94,4.0,26.8,Yes,None
2025-06-03 11:13:00,S2,14.41,2.44,38.1,Yes,None
2025-06-03 11:14:00,S2,23.86,1.23,34.3,Yes,None
2025-06-03 11:15:00,S5,10.99,2.31,29.2,Yes,None
2025-06-03 11:16:00,S2,28.18,2.53,34.6,Yes,None
2025-06-03 11:17:00,S4,16.16,2.93,28.1,Yes,None
2025-06-03 11:18:00,S1,18.0,3.13,28.6,Yes,None
2025-06-03 11:19:00,S3,1.23,3.97,28.1,Yes,None
2025-06-03 11:20:00,S1,5.36,2.69,28.0,Yes,None
2025-06-03 11:21:00,S3,19.1,2.42,33.8,Yes,None
2025-06-03 11:22:00,S4,12.77,3.05,32.4,Yes,None
2025-06-03 11:23:00,S2,15.39,3.24,35.0,Yes,None
2025-06-03 11:24:00,S5,2.17,2.4,20.7,Yes,None
2025-06-03 11:25:00,S4,25.07,1.3,30.4,Yes,None
2025-06-03 11:26:00,S1,23.6,2.51,30.5,Yes,None
2025-06-03 11:27:00,S5,5.81,3.81,32.2,Yes,None
2025-06-03 11:28:00,S2,19.14,2.92,32.1,Yes,None
2025-06-03 11:29:00,S4,24.6,4.24,32.9,Yes,None
2025-06-03 11:30:00,S5,19.33,3.5,32.4,Yes,None
2025-06-03 11:31:00,S4,9.52,2.47,30.2,Yes,None
2025-06-03 11:32:00,S4,19.79,4.47,30.4,Yes,None
2025-06-03 11:33:00,S2,6.55,2.13,31.8,Yes,None
2025-06-03 11:34:00,S3,9.75,1.32,34.0,Yes,None
2025-06-03 11:35:00,S5,7.43,3.34,32.3,Yes,None
2025-06-03 11:36:00,S2,16.84,2.22,28.9,Yes,None
2025-06-03 11:37:00,S4,3.51,2.94,28.6,Yes,None
2025-06-03 11:38:00,S2,28.02,1.93,34.0,Yes,None
2025-06-03 11:39:00,S3,10.21,3.0,35.0,Yes,None
2025-06-03 11:40:00,S5,6.8,3.48,36.3,Yes,None
2025-06-03 11:41:00,S3,15.05,3.63,30.0,Yes,None
2025-06-03 11:42:00,S1,8.53,1.86,24.5,Yes,None
2025-06-03 11:43:00,S5,16.19,1.65,33.5,Yes,None
2025-06-03 11:44:00,S3,10.65,3.4,29.1,Yes,None
2025-06-03 11:45:00,S4,4.22,2.62,31.6,Yes,None
2025-06-03 11:46:00,S5,8.2,2.44,32.6,Yes,None
2025-06-03 11:47:00,S5,13.32,2.88,34.2,Yes,None
2025-06-03 11:48:00,S2,1.2,2.83,35.6,Yes,None
2025-06-03 11:49:00,S4,23.19,3.37,36.7,Yes,None
2025-06-03 11:50:00,S1,18.77,3.49,37.3,Yes,None
2025-06-03 11:51:00,S3,18.16,3.98,32.4,Yes,None
2025-06-03 11:52:00,S2,16.52,2.74,25.2,Yes,None
2025-06-03 11:53:00,S3,17.83,4.0,29.6,Yes,None
2025-06-03 11:54:00,S1,28.06,3.59,37.6,Yes,None
2025-06-03 11:55:00,S1,0.55,3.87,32.6,Yes,None
2025-06-03 11:56:00,S5,1.72,1.89,40.7,Yes,None
2025-06-03 11:57:00,S1,5.99,2.9,30.5,Yes,None
2025-06-03 11:58:00,S3,5.27,4.9,41.3,Yes,None
2025-06-03 11:59:00,S4,5.68,1.63,32.0,Yes,None
2025-06-03 12:00:00,S4,20.26,4.79,30.3,Yes,None
2025-06-03 12:01:00,S5,13.95,4.75,29.2,Yes,None
2025-06-03 12:02:00,S3,29.76,3.73,34.6,Yes,None
2025-06-03 12:03:00,S3,7.04,1.65,26.3,Yes,None
2025-06-03 12:04:00,S1,9.53,2.78,29.8,Yes,None
2025-06-03 12:05:00,S3,29.53,3.79,31.8,Yes,None
2025-06-03 12:06:00,S2,25.0,1.67,23.0,Yes,None
2025-06-03 12:07:00,S1,14.25,3.68,31.6,Yes,None
2025-06-03 12:08:00,S2,16.77,3.11,38.9,Yes,None
2025-06-03 12:09:00,S5,25.34,2.43,33.7,Yes,None
2025-06-03 12:10:00,S4,14.59,1.88,29.4,Yes,None
2025-06-03 12:11:00,S5,6.42,4.46,30.1,Yes,None
2025-06-03 12:12:00,S4,24.9,3.78,33.3,Yes,None
2025-06-03 12:13:00,S5,16.27,2.84,30.0,Yes,None
2025-06-03 12:14:00,S3,4.85,3.03,33.9,Yes,None
2025-06-03 12:15:00,S2,15.32,2.73,29.8,Yes,None
2025-06-03 12:16:00,S4,12.57,1.19,27.9,Yes,None
2025-06-03 12:17:00,S1,26.34,4.29,36.7,Yes,None
2025-06-03 12:18:00,S2,4.04,3.22,34.8,Yes,None
2025-06-03 12:19:00,S1,26.29,3.95,24.4,Yes,None
2025-06-03 12:20:00,S2,15.51,2.55,30.7,Yes,None
2025-06-03 12:21:00,S2,12.31,3.09,36.2,Yes,None
2025-06-03 12:22:00,S5,5.11,3.32,31.3,Yes,None
2025-06-03 12:23:00,S4,21.11,4.03,29.7,Yes,None
2025-06-03 12:24:00,S4,27.83,4.79,31.0,Yes,None
2025-06-03 12:25:00,S2,11.45,2.65,32.4,Yes,None
2025-06-03 12:26:00,S3,7.48,2.65,31.3,Yes,None
2025-06-03 12:27:00,S3,16.78,2.75,31.7,Yes,None
2025-06-03 12:28:00,S1,23.95,2.4,31.4,Yes,None
2025-06-03 12:29:00,S1,0.41,5.65,28.1,No,Pump Malfunction
2025-06-03 12:30:00,S5,19.05,1.32,27.9,Yes,None
2025-06-03 12:31:00,S2,18.02,5.69,27.6,Yes,Sensor Failure
2025-06-03 12:32:00,S1,9.75,3.64,32.4,Yes,None
2025-06-03 12:33:00,S1,13.71,2.92,34.3,Yes,None
2025-06-03 12:34:00,S2,7.63,2.16,28.2,Yes,None
2025-06-03 12:35:00,S5,23.76,2.96,26.0,Yes,None
2025-06-03 12:36:00,S1,19.15,2.44,28.5,Yes,None
2025-06-03 12:37:00,S5,16.12,4.38,37.6,Yes,None
2025-06-03 12:38:00,S4,11.96,3.63,30.7,Yes,None
2025-06-03 12:39:00,S5,8.95,4.67,31.1,Yes,None
2025-06-03 12:40:00,S3,24.74,2.71,28.8,Yes,None
2025-06-03 12:41:00,S3,13.71,3.14,34.3,Yes,None
2025-06-03 12:42:00,S5,15.19,2.9,31.5,Yes,None
2025-06-03 12:43:00,S3,15.77,2.63,29.1,Yes,None
2025-06-03 12:44:00,S4,13.62,1.97,27.9,Yes,None
2025-06-03 12:45:00,S2,7.91,3.72,33.5,Yes,None
2025-06-03 12:46:00,S3,3.87,3.34,33.1,Yes,None
2025-06-03 12:47:00,S3,3.23,2.95,27.0,Yes,None
2025-06-03 12:48:00,S5,22.8,3.5,36.9,Yes,None
2025-06-03 12:49:00,S4,6.94,2.59,29.4,Yes,None
2025-06-03 12:50:00,S2,1.95,3.02,23.1,Yes,None
2025-06-03 12:51:00,S5,23.99,3.86,38.1,Yes,None
2025-06-03 12:52:00,S5,4.88,4.0,31.6,Yes,None
2025-06-03 12:53:00,S4,18.87,4.53,33.7,Yes,None
2025-06-03 12:54:00,S2,10.36,1.89,38.7,Yes,None
2025-06-03 12:55:00,S4,4.06,2.04,28.0,Yes,None
2025-06-03 12:56:00,S2,12.61,1.85,33.9,Yes,None
2025-06-03 12:57:00,S4,0.74,2.35,36.7,Yes,None
2025-06-03 12:58:00,S5,25.28,2.66,28.3,Yes,None
2025-06-03 12:59:00,S5,15.55,3.44,37.8,Yes,None
2025-06-03 13:00:00,S1,4.43,4.16,26.4,Yes,None
2025-06-03 13:01:00,S3,7.34,2.61,31.6,Yes,None
2025-06-03 13:02:00,S4,13.6,3.57,27.7,Yes,None
2025-06-03 13:03:00,S1,5.91,4.28,34.8,Yes,None
2025-06-03 13:04:00,S3,8.28,2.54,28.1,Yes,None
2025-06-03 13:05:00,S4,16.17,2.72,29.5,Yes,None
2025-06-03 13:06:00,S2,25.03,3.07,28.5,Yes,None
2025-06-03 13:07:00,S3,12.23,1.32,27.2,Yes,None
2025-06-03 13:08:00,S5,21.59,3.51,28.9,Yes,None
2025-06-03 13:09:00,S1,26.34,1.8,31.8,Yes,None
2025-06-03 13:10:00,S3,6.72,3.79,31.6,Yes,None
2025-06-03 13:11:00,S3,24.27,2.57,31.1,Yes,None
2025-06-03 13:12:00,S5,22.79,2.49,29.3,Yes,None
2025-06-03 13:13:00,S4,10.9,2.02,30.6,Yes,None
2025-06-03 13:14:00,S2,29.69,3.54,25.7,Yes,None
2025-06-03 13:15:00,S5,8.1,3.53,29.2,Yes,None
2025-06-03 13:16:00,S2,7.87,2.54,31.1,Yes,None
2025-06-03 13:17:00,S4,23.24,4.8,33.2,Yes,None
2025-06-03 13:18:00,S3,13.21,3.03,32.7,Yes,None
2025-06-03 13:19:00,S2,10.12,2.99,27.1,Yes,None
2025-06-03 13:20:00,S1,5.61,3.06,33.7,Yes,None
2025-06-03 13:21:00,S1,23.03,2.32,32.5,Yes,None
2025-06-03 13:22:00,S5,23.65,2.01,37.8,Yes,None
2025-06-03 13:23:00,S4,17.13,2.63,26.0,Yes,None
2025-06-03 13:24:00,S5,28.73,3.63,31.5,Yes,None
2025-06-03 13:25:00,S5,9.75,1.15,36.1,Yes,None
2025-06-03 13:26:00,S5,6.82,1.5,30.8,Yes,None
2025-06-03 13:27:00,S1,20.42,2.39,28.3,Yes,None
2025-06-03 13:28:00,S1,22.82,1.21,28.7,Yes,None
2025-06-03 13:29:00,S5,6.98,1.58,35.1,Yes,None
2025-06-03 13:30:00,S1,2.58,3.81,25.8,Yes,None
2025-06-03 13:31:00,S4,24.37,2.56,30.7,Yes,None
2025-06-03 13:32:00,S5,29.3,2.15,28.5,Yes,None
2025-06-03 13:33:00,S1,19.45,3.14,28.8,Yes,None
2025-06-03 13:34:00,S2,8.55,3.11,33.8,Yes,None
2025-06-03 13:35:00,S5,29.9,4.16,30.4,Yes,None
2025-06-03 13:36:00,S5,26.83,1.22,32.9,Yes,None
2025-06-03 13:37:00,S4,15.55,2.07,27.0,Yes,None
2025-06-03 13:38:00,S3,24.81,2.4,35.3,Yes,None
